385,107,13,13
382,106,12,12
378,106,12,13
373,106,11,12
368,106,12,13
363,107,12,13
357,110,12,12
352,111,11,12
345,114,12,12
335,116,12,11
328,117,13,13
318,117,12,12
315,118,12,11
313,117,12,11
312,116,12,12
312,117,12,12
312,117,12,12
312,118,12,12
312,119,12,12
313,119,12,12
312,119,12,12
312,119,13,11
311,118,12,11
311,116,13,11
311,116,13,11
311,114,13,12
312,114,13,11
313,113,13,12
313,114,12,12
313,114,13,13
313,116,13,13
313,118,12,13
314,119,13,13
314,120,13,13
314,121,12,12
314,122,13,12
313,122,13,12
314,122,13,12
314,121,13,11
315,119,13,12
315,119,12,12
318,118,13,11
322,117,12,12
328,118,13,13
332,119,13,13
334,122,13,13
333,124,13,13
334,126,13,13
335,129,13,13
336,130,13,13
336,131,13,12
336,131,13,12
336,131,13,12
337,128,13,13
336,127,13,12
337,126,12,12
337,124,12,12
337,122,12,12
338,122,12,12
338,123,12,12
338,124,12,12
338,126,12,12
338,128,12,12
338,131,12,12
338,132,12,12
338,133,12,12
338,133,12,12
338,132,13,12
338,129,12,13
338,128,12,13
338,126,13,13
337,125,13,13
337,125,12,13
337,125,12,14
338,126,13,13
337,127,12,14
338,128,11,14
338,131,13,13
338,130,12,14
338,132,12,14
338,132,12,14
338,133,13,14
339,133,12,14
339,133,11,15
339,133,14,14
339,132,11,14
338,131,12,14
338,131,12,14
339,131,11,15
339,132,11,15
339,134,12,14
340,136,11,14
340,137,11,15
339,138,13,15
340,139,11,15
339,139,12,15
339,139,13,15
339,140,12,15
339,140,12,15
339,141,14,15
339,141,13,16
339,141,12,16
339,141,12,15
339,141,15,15
339,139,13,16
339,137,13,16
339,136,13,15
339,136,13,16
339,135,13,16
340,136,12,16
339,137,13,17
339,139,13,16
339,141,14,16
339,142,14,16
339,143,13,16
339,143,13,16
339,143,13,16
339,143,14,16
339,143,14,16
340,143,12,17
340,143,13,17
340,144,14,17
340,144,14,17
340,143,13,17
340,144,16,16
340,143,13,17
340,143,12,17
339,144,15,17
339,144,14,17
339,146,14,17
339,147,15,17
340,148,14,17
340,147,13,18
340,150,16,16
340,148,13,18
340,149,14,18
340,150,15,18
340,152,17,17
340,152,17,17
340,151,16,17
340,151,16,17
341,151,16,17
343,150,16,17
344,151,17,17
346,151,14,19
346,154,16,18
346,156,16,17
346,156,14,19
346,159,16,18
346,159,17,17
346,159,17,17
345,157,17,17
345,154,17,17
345,151,16,17
345,147,15,18
345,147,16,17
345,146,16,17
345,145,15,18
346,145,13,17
346,145,13,18
345,145,14,18
346,144,13,18
346,144,13,19
345,147,14,19
347,150,13,18
346,153,15,18
345,156,15,18
345,157,16,18
346,157,15,19
346,157,15,19
345,158,17,17
345,156,15,18
345,156,17,17
345,155,17,17
345,153,17,17
346,150,14,19
345,151,17,17
344,150,17,18
345,150,16,18
345,150,16,18
345,149,16,19
344,150,17,19
346,150,14,20
346,151,15,20
345,151,15,20
346,152,16,19
345,152,16,19
346,151,14,20
345,153,17,19
346,153,14,19
346,154,14,21
346,157,15,19
346,157,15,21
345,159,17,21
345,162,17,20
346,162,15,20
346,163,17,20
346,163,17,20
346,163,16,20
346,163,17,21
345,163,16,21
346,163,18,20
346,163,16,20
345,162,17,21
345,161,17,21
345,161,19,21
345,160,17,22
342,161,16,23
338,162,17,22
332,165,19,21
331,165,18,22
332,165,16,22
331,163,17,23
329,158,19,21
331,152,17,21
329,146,17,22
328,143,18,22
326,142,18,22
325,143,17,22
322,146,19,21
322,149,19,21
322,152,17,21
322,153,18,22
323,158,18,21
322,158,19,22
322,159,19,23
321,161,21,22
323,160,18,23
322,162,18,24
321,164,18,23
322,166,19,24
322,169,18,24
322,174,19,23
321,177,20,24
322,180,19,24
321,183,22,24
322,182,18,25
322,183,19,23
321,181,21,25
321,179,21,25
321,177,20,25
321,175,21,25
319,173,23,26
319,170,23,26
320,168,20,26
320,168,21,26
320,169,20,27
321,172,19,26
321,177,20,26
321,183,21,25
320,187,23,25
320,188,23,25
322,188,19,26
320,188,22,26
320,186,21,26
321,184,20,26
321,183,19,26
322,183,19,25
321,181,20,26
322,179,18,26
321,178,20,26
321,178,20,25
320,177,21,26
319,178,22,27
320,178,20,26
320,179,21,28
319,181,21,27
320,182,20,28
321,184,19,26
321,187,19,25
320,189,21,27
321,191,18,26
321,194,19,25
321,195,19,26
321,196,20,26
321,194,19,25
320,191,21,25
320,188,21,26
319,186,22,25
320,185,19,26
321,184,19,28
321,185,19,26
321,187,19,26
320,186,20,28
321,189,20,28
319,191,22,27
319,191,21,28
320,191,20,29
320,192,20,28
319,191,23,28
319,189,21,29
318,189,24,29
320,188,19,29
319,187,22,29
319,186,21,30
319,186,21,30
319,187,22,29
318,188,25,30
319,187,21,31
318,188,21,31
317,191,25,30
318,193,24,29
318,192,22,30
319,193,22,29
319,195,22,29
319,193,22,30
318,193,23,30
319,193,22,30
319,193,22,30
319,194,24,29
319,194,24,29
319,193,22,30
319,196,23,28
319,196,22,29
320,199,23,28
319,199,22,30
318,199,23,31
319,201,23,29
320,202,21,29
320,201,22,29
320,201,20,30
320,202,22,30
320,201,20,29
319,200,22,31
319,201,22,30
319,200,22,32
319,201,23,30
318,203,26,29
319,202,23,30
319,201,23,31
319,202,27,30
318,203,26,30
320,203,24,30
317,204,28,32
318,206,26,30
318,206,24,32
318,207,25,31
319,206,23,32
318,205,26,32
318,204,24,33
319,203,24,33
318,201,24,34
319,202,23,32
319,203,24,32
320,205,24,30
318,204,26,32
320,206,22,30
321,207,24,31
321,208,21,29
320,207,22,32
322,209,21,29
322,208,24,30
322,209,25,29
322,210,23,28
323,210,20,28
322,210,23,30
322,211,24,31
322,212,21,30
322,215,25,29
322,217,26,29
323,216,21,31
324,218,24,29
325,218,22,30
327,218,21,29
328,217,20,29
328,217,25,30
329,218,23,30
331,217,21,30
333,217,22,31
332,217,25,29
334,218,26,29
336,218,21,28
336,216,21,30
335,214,22,32
335,213,23,32
336,213,22,30
334,213,27,30
336,213,22,30
336,211,23,33
338,214,23,31
336,217,25,32
339,219,21,32
339,222,24,31
342,222,23,32
343,223,25,33
344,224,23,33
344,225,25,32
346,227,24,33
346,230,26,32
347,234,25,34
348,242,27,31
347,245,27,33
347,244,26,34
350,247,24,31
346,243,24,31
328,227,30,32
326,223,25,31
319,219,28,34
316,214,28,34
317,212,25,31
319,213,27,32
321,211,29,31
321,210,28,31
322,207,27,32
323,206,24,31
322,206,27,30
324,205,23,29
324,204,28,30
323,204,30,31
325,203,23,30
326,204,28,31
327,204,30,32
329,201,24,31
331,201,27,31
331,200,29,33
332,200,29,32
333,199,26,33
332,200,31,32
333,198,28,32
334,197,27,33
336,196,25,33
335,197,34,34
337,196,29,33
338,196,28,35
342,201,31,33
344,202,29,35
344,205,29,34
345,207,29,34
346,207,29,35
346,206,27,36
345,206,28,36
346,205,25,34
345,202,26,35
346,201,26,34
346,199,27,35
347,200,27,33
347,200,26,34
346,200,29,35
347,201,31,34
347,202,33,34
347,200,30,36
347,200,28,36
347,200,27,37
346,201,30,37
348,203,27,34
348,202,26,35
348,201,26,36
347,201,31,37
348,204,29,35
349,205,27,36
349,207,27,36
349,208,29,37
349,209,28,37
350,213,27,34
351,214,28,35
351,214,26,35
351,215,27,34
351,214,25,35
351,215,25,34
351,214,28,36
351,214,26,35
352,215,27,35
351,214,26,36
352,214,28,35
352,213,27,37
351,211,27,38
351,210,27,39
352,212,27,36
