200,255,70,152
195,257,68,144
191,260,68,139
187,264,68,136
187,264,68,136
188,262,69,141
193,261,72,143
196,260,70,144
200,257,66,146
206,246,65,155
207,242,65,156
208,242,65,150
209,243,66,148
212,242,68,146
215,247,72,151
221,245,71,151
221,248,74,146
223,249,74,143
226,248,75,146
237,243,73,152
241,242,73,149
246,242,75,148
253,239,75,148
259,240,73,152
268,236,72,156
276,237,70,153
279,235,71,155
280,235,71,155
280,235,72,155
286,235,71,155
289,240,72,154
292,239,71,153
293,242,69,144
294,237,69,145
296,236,70,140
298,240,70,139
302,239,68,134
305,237,69,139
306,240,68,142
315,242,66,142
317,242,67,143
318,251,65,142
320,244,66,143
326,244,65,140
332,244,65,137
332,244,63,137
332,243,62,136
334,244,63,137
336,242,64,139
341,239,64,140
343,241,65,135
347,241,64,135
348,243,65,137
356,241,64,139
363,240,63,135
366,241,63,138
371,242,64,136
374,245,63,136
378,242,63,134
380,243,63,137
383,237,62,135
389,241,61,133
391,240,61,132
394,245,59,130
393,246,59,129
394,249,58,127
395,255,59,124
395,254,58,127
397,249,59,130
401,254,59,129
403,253,59,129
406,249,60,130
409,249,59,128
411,248,58,127
413,249,57,124
414,248,56,123
415,248,56,122
418,252,56,121
413,250,55,120
416,251,55,121
421,250,55,120
425,254,55,120
427,255,56,121
432,251,56,121
436,253,56,121
441,253,56,121
441,250,56,122
444,247,57,125
448,252,57,125
453,247,58,127
458,246,58,127
462,250,57,124
465,249,58,126
469,252,58,126
470,251,58,126
476,247,58,127
481,249,59,129
485,247,59,128
485,244,59,129
484,242,59,130
489,242,59,129
490,246,58,127
494,246,59,128
493,248,59,128
495,244,60,130
498,243,60,129
499,248,59,129
503,245,59,128
504,245,59,129
505,251,59,129
508,245,61,130
506,246,60,132
510,246,60,130
516,248,60,130
520,248,60,130
518,246,60,131
522,244,60,131
522,245,60,130
520,250,60,130
528,250,59,129
526,251,59,128
527,251,59,123
531,255,58,119
536,261,57,120
542,261,56,120
547,265,55,119
552,269,55,120
555,271,54,118
555,270,54,119
561,275,55,120
564,273,55,120
561,277,55,120
564,281,55,120
573,280,54,118
577,284,55,120
575,289,56,121
575,287,56,121
577,288,56,121
578,290,55,121
578,290,56,107
582,287,54,110
581,289,57,112
586,291,55,112
587,293,55,114
587,295,54,113
590,294,55,116
589,293,54,116
594,291,53,113
595,289,53,115
593,288,54,116
594,290,57,122
594,294,57,115
590,295,55,116
593,294,55,116
593,295,55,114
590,295,55,115
590,297,55,118
589,298,55,111
589,298,52,106
590,295,52,111
591,297,52,110
593,296,54,113
595,300,55,117
594,298,55,109
594,300,53,108
596,301,54,110
599,306,53,105
599,308,52,103
603,306,53,106
604,307,52,104
605,309,53,105
604,310,54,107
603,309,52,109
601,312,52,110
602,309,51,108
600,308,50,108
600,307,51,108
601,308,48,99
596,308,49,102
596,308,48,103
594,305,49,105
594,307,48,103
593,308,47,102
594,311,47,98
592,311,47,99
589,307,48,101
589,309,46,97
584,308,48,97
579,305,49,99
577,306,49,99
572,305,50,101
570,307,50,98
564,308,50,97
558,308,49,99
555,308,47,96
550,310,48,100
548,314,48,99
545,315,49,100
541,316,49,99
539,315,50,97
542,316,47,102
536,318,47,100
531,317,46,99
527,317,46,98
525,319,45,96
522,314,44,99
545,315,45,99
560,255,46,100
589,242,46,101
632,249,46,101
688,242,46,101
754,242,47,102
754,230,47,102
720,197,47,103
718,192,47,103
700,261,47,102
682,277,47,102
702,271,46,101
725,260,46,101
721,275,47,102
723,274,46,101
720,278,45,99
720,279,46,100
722,271,46,100
716,275,45,99
717,269,46,100
712,268,47,102
706,278,47,103
699,267,47,102
699,266,47,103
697,270,48,104
697,268,47,102
692,274,46,101
688,274,46,100
686,273,46,100
686,276,45,99
683,269,45,99
679,274,45,98
678,270,45,99
657,279,45,99
659,285,45,99
658,268,46,100
