11,219,47,109
17,222,46,105
21,222,45,108
27,222,45,109
33,223,46,110
41,219,41,113
50,222,41,111
59,226,45,110
66,226,46,107
70,227,46,107
75,227,46,107
83,227,45,106
67,218,46,108
67,218,46,108
26,232,45,107
32,234,44,110
42,237,45,108
52,237,43,113
61,239,45,111
65,240,46,108
79,242,45,109
86,236,45,109
92,240,45,105
103,239,45,106
117,236,42,116
127,238,42,116
132,244,45,109
144,246,44,109
121,248,46,107
97,245,46,107
95,240,45,109
103,244,46,106
114,244,46,108
125,247,46,108
137,238,40,112
147,238,42,116
148,238,47,109
158,242,46,107
162,244,44,106
182,250,42,110
182,250,42,110
182,250,42,110
215,249,45,104
217,242,44,107
225,237,42,107
228,236,42,110
235,228,44,111
243,224,46,107
247,225,46,107
259,226,46,107
263,223,46,108
233,220,46,108
206,221,46,108
207,220,47,109
213,218,47,110
215,215,47,110
225,213,47,110
234,211,47,109
242,216,47,109
249,219,47,110
253,215,48,112
257,214,48,111
242,213,47,110
213,211,48,111
188,208,47,110
195,208,46,108
200,207,46,108
208,204,46,108
219,199,45,105
224,205,45,106
226,210,46,107
230,205,46,107
236,204,47,109
240,201,47,109
243,201,46,108
252,202,45,105
264,204,44,102
269,205,43,104
272,202,44,105
277,201,45,105
252,199,45,102
223,186,45,105
218,189,45,104
226,194,44,103
232,197,44,102
239,196,43,101
245,199,42,101
249,200,42,98
253,199,42,98
259,197,42,98
265,193,42,99
272,195,40,101
278,189,39,104
287,191,37,106
290,195,42,99
296,194,42,99
299,193,42,98
305,191,42,101
311,192,43,99
316,189,42,99
320,187,41,100
327,188,40,102
331,188,43,100
337,186,41,102
341,187,42,101
345,189,41,99
349,185,39,102
351,185,41,99
356,183,40,100
361,185,39,97
363,184,41,95
367,182,39,97
372,183,40,93
373,181,40,94
376,178,38,100
379,178,38,98
380,179,40,96
382,175,39,92
385,175,39,92
392,175,40,93
396,173,39,95
402,179,40,94
405,169,37,100
406,172,37,96
407,172,39,95
407,171,40,93
410,168,39,95
418,167,35,100
421,161,35,103
424,162,35,103
429,164,34,98
429,162,36,98
431,162,36,94
435,161,36,96
437,161,35,97
439,160,35,101
440,158,37,99
444,158,36,102
448,154,34,106
450,158,34,101
449,158,39,99
451,158,39,99
451,156,41,95
451,157,40,97
457,154,36,101
458,156,38,99
456,157,41,96
460,153,42,98
464,152,38,107
464,151,40,101
465,152,41,98
468,150,40,100
470,151,39,99
474,147,36,101
473,152,41,95
474,151,40,94
478,148,40,98
482,147,40,100
486,147,37,101
488,148,37,97
487,149,40,93
489,144,39,95
492,142,38,98
494,147,39,92
499,144,37,97
500,146,39,92
504,142,36,94
506,141,34,95
505,144,36,90
508,143,36,93
507,143,37,93
513,140,35,95
512,141,37,90
514,143,37,90
516,142,37,90
520,140,34,92
521,142,35,89
523,140,33,91
524,141,33,91
523,137,34,91
522,139,38,89
524,139,37,90
531,138,34,93
534,137,32,91
535,134,32,91
534,136,33,89
536,136,32,87
534,135,35,87
538,133,32,89
540,134,31,91
539,134,33,91
541,136,34,86
544,133,32,89
545,131,32,89
545,133,33,85
544,136,34,86
548,131,31,84
547,132,33,83
550,130,30,85
554,128,28,87
553,130,31,83
554,131,30,84
555,130,30,80
556,131,29,82
557,128,28,83
556,126,31,83
556,129,33,79
559,128,32,81
561,125,30,85
561,125,31,85
560,127,32,81
562,127,31,82
562,125,32,80
561,125,33,80
560,122,33,78
565,122,31,79
566,123,32,77
568,123,32,79
568,120,31,82
566,122,33,81
568,121,30,82
567,119,31,82
568,118,31,84
566,122,34,79
568,121,33,78
569,119,33,78
571,120,32,79
569,119,33,77
569,118,31,76
568,119,32,75
569,119,32,75
568,117,32,75
568,119,32,75
568,117,32,75
571,115,31,75
571,114,31,77
572,115,30,78
572,114,30,76
572,114,31,75
572,113,31,74
572,114,31,72
573,115,31,72
573,115,31,72
573,115,31,72
534,107,31,72
533,105,30,71
534,105,30,71
533,106,30,70
534,105,30,69
534,103,30,70
535,104,30,70
534,104,30,70
534,102,30,70
534,103,30,71
534,102,31,72
534,101,30,74
