150,281,56,57
159,279,52,57
172,281,51,60
176,286,57,58
188,294,57,58
168,294,57,58
185,296,57,58
212,306,56,57
209,312,57,58
221,318,58,59
214,328,58,59
228,307,59,60
258,325,60,61
289,332,61,62
279,341,61,62
279,347,60,62
262,337,61,63
298,320,61,62
304,344,61,62
338,354,61,62
335,353,61,62
326,329,61,62
336,307,60,61
337,304,62,63
346,299,62,63
347,303,62,63
331,295,61,62
353,330,61,63
366,358,61,62
358,361,62,63
397,342,62,63
347,350,63,64
332,346,63,64
308,337,63,64
305,340,63,64
307,343,63,64
313,345,62,63
359,346,60,62
403,338,62,63
413,297,63,64
468,321,63,64
448,282,63,64
438,263,63,64
462,260,64,65
486,257,63,64
504,270,63,64
540,263,63,64
497,291,64,65
501,301,65,66
566,286,63,64
599,281,62,63
589,302,62,63
558,317,62,63
546,346,60,61
548,337,60,61
543,343,60,61
538,335,60,61
540,335,59,60
549,354,59,60
531,321,59,60
547,355,59,60
541,338,60,61
517,341,61,62
518,333,60,61
