497,229,124,80
490,222,119,78
483,217,120,74
481,213,112,72
475,208,112,71
471,204,107,68
466,199,106,68
464,195,103,67
459,191,103,66
457,188,98,64
454,183,98,64
452,179,92,60
450,175,91,59
449,173,91,58
447,170,89,57
446,167,89,57
445,164,87,55
445,161,84,54
445,159,84,53
445,157,83,52
444,154,84,53
445,152,81,50
408,150,93,51
405,149,83,51
409,147,78,51
411,145,79,49
414,143,80,50
411,136,85,52
407,134,87,54
410,131,88,54
418,133,80,48
421,132,80,47
423,130,80,48
424,126,82,50
429,121,88,52
436,122,80,46
437,122,79,46
442,120,76,45
449,119,75,44
454,115,77,44
459,114,78,43
463,111,77,46
469,111,76,43
472,111,77,42
474,107,77,44
480,107,78,45
484,106,77,45
490,104,80,48
498,103,79,48
505,102,81,53
509,102,78,53
492,99,83,50
476,98,75,46
481,98,74,46
488,98,70,42
490,97,71,43
494,97,71,42
495,96,68,42
502,94,65,41
509,93,65,41
513,92,64,41
519,91,66,43
526,89,68,42
