636	174	104	148
632	170	98	149
626	168	98	150
619	169	98	150
611	169	100	152
605	170	102	150
594	170	108	151
586	171	108	150
571	172	110	149
571	173	100	148
562	173	98	147
558	173	92	144
552	173	90	143
544	171	93	144
536	172	96	144
533	170	93	147
527	170	92	148
521	170	93	146
516	170	92	145
509	172	93	146
502	173	94	145
495	174	97	144
493	175	93	143
481	176	92	146
471	176	94	145
465	175	91	146
458	175	90	150
451	174	92	152
445	173	91	153
436	175	94	155
429	174	95	159
422	175	98	157
413	175	99	152
399	175	108	159
396	177	106	155
387	177	105	149
376	177	112	147
373	177	109	145
371	178	102	141
368	178	98	141
363	177	96	140
356	176	95	138
347	174	98	141
343	175	95	140
339	174	92	141
335	173	91	142
336	183	84	129
327	190	90	120
322	189	90	123
306	186	95	130
305	184	105	128
303	179	115	135
308	175	108	143
315	177	117	146
344	175	112	149
352	168	100	154
253	170	104	147
245	173	87	142
236	173	97	140
227	175	109	139
211	174	119	145
206	175	118	146
203	175	114	144
197	177	114	146
193	178	111	147
185	176	104	148
180	176	113	152
172	177	110	151
164	177	117	152
165	176	116	150
158	175	125	153
155	175	125	155
151	174	126	153
146	174	134	153
137	175	140	153
132	176	146	155
128	176	157	154
124	178	151	148
115	177	123	149
109	176	112	144
85	178	135	148
94	180	125	144
87	182	131	143
85	182	128	142
83	181	126	142
79	181	126	140
80	182	121	137
78	184	120	135
68	181	128	141
65	182	129	138
63	184	129	139
61	185	132	138
58	184	134	140
57	185	134	138
56	184	134	136
55	185	136	135
55	184	137	137
55	185	136	134
55	185	136	133
54	185	136	135
54	184	135	133
56	187	132	130
56	187	130	129
57	187	125	127
53	186	135	131
53	186	133	130
54	187	132	127
55	188	130	126
52	187	133	127
54	187	133	127
59	189	127	125
52	188	133	126
65	189	122	122
49	186	138	132
56	187	131	126
49	186	136	132
60	188	125	126
48	186	133	129
58	189	127	128
51	187	132	131
52	185	133	129
52	186	133	129
50	186	136	132
62	187	124	127
50	186	136	133
65	187	124	127
56	186	132	131
71	189	117	124
57	187	131	132
58	185	125	129
57	186	126	129
59	185	125	126
63	188	121	124
59	186	124	129
56	183	126	132
60	184	126	127
64	187	121	122
79	191	109	115
105	195	85	114
123	208	70	102
125	210	65	99
124	212	66	95
125	211	64	96
126	212	64	96
126	213	64	93
128	212	64	95
127	212	63	95
128	211	64	96
126	212	65	94
121	213	70	94
126	213	64	95
127	213	64	94
120	214	69	93
112	203	77	103
66	185	112	119
62	183	128	133
60	182	131	130
59	183	130	131
61	183	130	132
59	183	132	132
62	183	131	132
59	183	132	132
59	182	131	132
58	182	133	133
59	183	132	133
59	183	132	133
59	182	131	133
60	183	131	133
61	183	130	131
59	183	132	133
63	183	129	132
60	182	133	131
61	183	131	131
60	182	131	133
61	183	131	131
60	182	132	129
60	182	131	127
61	183	129	130
61	183	132	128
60	182	131	128
61	183	132	130
61	183	129	130
60	182	133	131
61	182	132	129
60	182	131	130
62	183	131	130
62	183	129	129
60	183	133	128
62	183	131	129
62	183	131	129
62	183	131	130
62	183	131	127
61	183	130	129
61	183	130	131
63	183	129	130
61	183	131	128
62	182	130	129
63	183	128	130
62	182	130	129
62	183	130	130
61	183	131	130
62	183	130	129
60	182	129	131
61	182	130	134
62	184	131	130
60	182	131	130
60	182	128	133
61	183	128	132
62	183	127	132
60	182	129	128
63	182	125	132
60	182	124	129
63	183	121	127
62	182	121	129
63	183	120	129
61	182	123	129
63	182	120	131
62	183	122	129
62	182	121	130
62	181	121	130
64	181	122	132
62	181	122	131
63	182	123	128
63	183	121	126
63	183	121	127
63	182	120	125
64	183	118	125
64	182	119	126
64	183	119	125
64	182	119	125
64	182	119	126
64	182	118	126
64	182	118	126
65	182	118	124
65	182	117	125
67	182	117	126
67	181	116	127
69	180	115	128
69	180	114	127
71	180	112	128
72	180	111	128
73	178	110	129
75	179	108	130
76	178	107	130
79	177	105	131
82	176	103	132
84	176	103	131
88	176	103	133
90	177	102	129
93	178	104	129
96	177	103	129
101	177	105	130
106	176	104	129
112	176	103	129
114	176	103	132
120	176	98	131
121	176	101	133
123	176	102	132
124	175	104	134
135	175	96	133
150	176	86	135
153	177	85	135
152	176	89	135
152	177	93	135
154	177	96	132
155	177	95	134
157	177	97	133
159	177	99	132
162	176	96	133
163	176	96	134
168	177	94	133
167	177	100	133
172	177	101	132
175	177	102	133
178	177	103	130
185	177	107	135
191	176	108	134
197	175	106	135
202	173	112	135
205	174	115	136
208	174	117	136
215	173	114	136
211	173	121	135
220	173	119	135
229	173	116	133
242	174	108	131
249	175	107	130
251	174	109	132
261	173	107	132
263	176	112	130
267	174	111	138
277	174	108	136
295	174	95	133
301	172	97	132
306	171	95	133
305	170	105	131
308	167	104	134
315	167	111	133
321	168	113	132
325	167	115	132
332	169	116	131
336	168	115	133
343	169	117	131
349	169	119	132
357	169	117	131
365	168	117	132
372	166	117	135
379	167	112	135
384	166	111	137
390	165	113	141
397	165	113	142
405	165	114	141
410	164	107	141
416	164	111	143
422	164	113	144
428	164	125	145
434	166	115	141
438	167	118	140
448	168	123	139
458	169	120	138
465	169	119	137
471	167	119	138
478	165	118	138
482	164	121	139
483	164	124	139
497	162	117	138
506	162	115	137
515	163	114	136
529	163	112	136
536	163	108	136
