477,282,44,104
472,281,41,103
464,279,40,106
457,280,41,103
452,278,40,106
448,281,39,104
442,277,38,103
435,276,38,101
428,275,38,97
420,273,40,102
414,271,38,99
411,268,38,103
405,268,38,98
398,269,38,100
393,266,37,100
386,264,38,102
381,261,37,105
375,260,38,107
366,260,39,102
361,258,39,103
355,256,40,107
350,256,40,106
343,258,40,105
340,257,39,106
338,254,39,107
331,253,39,114
327,251,39,114
319,254,40,116
311,257,38,109
305,261,38,99
297,257,38,93
296,255,38,99
292,250,38,98
287,248,39,98
283,248,40,98
280,249,39,99
277,244,40,101
273,244,39,102
269,241,38,103
265,240,38,102
262,237,39,102
257,236,39,103
256,235,40,109
256,236,40,108
256,237,40,110
255,235,40,108
254,232,40,111
253,230,39,109
248,229,39,107
244,232,39,106
243,229,40,103
240,230,39,98
235,229,40,102
230,229,40,101
226,228,41,98
222,228,41,97
218,228,41,96
217,225,40,99
212,223,39,97
209,221,39,99
205,221,39,98
201,223,40,97
198,221,39,96
196,221,38,94
189,220,40,91
185,222,39,90
179,218,40,96
176,216,40,93
173,215,39,94
167,213,40,96
163,212,40,96
157,210,41,98
151,212,41,95
147,211,41,92
139,211,42,91
132,212,42,91
127,210,42,88
122,209,41,88
113,209,44,88
110,208,42,91
104,209,43,88
97,208,43,90
91,205,43,93
83,206,42,93
75,204,41,92
67,203,41,93
61,202,41,94
53,201,40,95
