442,381,87,89
435,377,84,87
425,372,79,87
416,365,76,84
409,362,76,83
404,359,72,82
398,353,73,81
395,352,73,80
391,346,73,81
385,342,75,78
381,338,73,79
379,335,71,78
377,330,68,79
373,326,67,79
370,322,67,79
368,319,65,76
366,317,65,74
364,314,64,75
361,310,64,73
358,309,64,71
356,309,65,71
353,307,66,68
351,307,65,68
349,308,65,66
346,304,66,68
345,300,65,67
345,299,64,66
344,296,63,64
344,293,61,63
344,291,60,62
343,289,59,63
342,288,58,62
341,285,60,61
342,284,58,61
342,279,58,60
342,278,58,61
344,277,58,60
345,274,60,60
348,274,57,60
349,271,58,60
352,272,59,60
354,270,60,60
360,270,58,59
362,269,56,59
365,266,55,59
369,267,55,58
373,267,58,59
376,263,59,58
374,263,60,59
379,261,60,59
385,258,58,56
388,258,58,55
393,256,55,55
399,255,56,56
402,255,55,56
406,253,54,56
410,252,54,56
414,252,55,55
418,247,56,56
422,246,55,56
426,244,55,55
431,242,54,56
433,242,54,55
438,242,55,54
440,242,54,54
445,238,54,55
449,239,55,54
453,239,52,52
458,237,53,51
461,238,51,50
465,236,53,51
468,236,51,50
472,235,51,48
475,235,51,48
478,234,50,48
481,236,48,48
483,234,49,49
486,231,50,49
490,231,50,50
494,230,50,51
495,230,49,51
496,229,49,51
496,229,49,51
498,230,51,53
499,226,51,53
