280,132,15,29
278,134,15,29
277,137,16,25
277,136,16,28
275,136,15,30
274,138,15,28
272,137,15,29
269,138,16,28
268,138,16,30
265,138,16,30
263,138,16,30
261,138,16,30
258,139,16,30
256,137,17,26
255,137,16,26
254,137,16,27
252,136,15,29
250,137,15,27
249,139,15,27
248,138,15,30
246,138,16,29
244,139,16,31
244,139,16,31
242,139,16,32
241,138,16,32
239,140,16,32
237,140,16,32
236,139,17,32
234,141,17,33
233,142,17,31
230,142,17,32
229,145,16,32
227,145,17,33
226,146,17,33
224,147,17,33
220,146,17,33
218,145,17,33
216,148,17,33
215,148,17,33
212,148,17,34
210,149,17,33
208,148,17,34
206,151,17,34
202,150,17,33
199,149,18,34
195,149,18,34
193,149,18,35
190,152,18,35
188,152,18,35
185,153,18,35
182,153,18,35
179,153,19,36
176,154,19,36
174,154,18,35
172,158,18,36
170,157,18,35
168,159,18,35
165,158,18,35
163,161,18,35
162,164,18,33
160,162,18,35
160,163,18,34
158,166,19,31
157,164,18,35
156,166,19,33
156,165,18,35
154,167,18,35
152,170,18,35
152,163,18,35
150,169,18,36
148,170,18,34
145,170,19,32
142,171,20,32
139,167,19,36
136,170,19,32
134,171,18,34
131,171,19,34
127,173,19,34
123,172,19,32
121,173,19,32
116,175,19,34
114,173,19,34
111,174,20,36
110,174,20,34
108,174,19,33
105,176,19,36
102,176,19,36
98,179,19,35
94,176,19,37
91,180,19,37
90,178,19,37
88,182,19,37
86,182,19,37
86,181,19,38
85,185,20,38
85,187,20,34
85,188,20,39
85,189,20,39
83,190,21,38
83,188,21,40
83,192,21,41
83,192,22,42
84,192,22,41
84,194,22,42
82,194,22,40
83,197,22,42
81,199,22,42
82,196,22,42
80,202,22,42
77,203,22,43
74,199,23,44
71,198,23,45
69,203,23,45
67,205,24,46
66,204,24,46
63,209,24,47
61,214,24,46
59,216,24,46
56,218,24,47
52,219,24,46
50,221,24,47
47,223,25,48
47,224,24,47
44,226,24,47
42,227,24,47
40,230,25,47
38,233,25,47
35,235,25,47
33,236,25,48
31,238,25,48
29,241,24,47
26,242,25,48
23,245,25,49
21,247,26,49
18,246,26,50
18,249,26,50
16,251,26,50
15,256,26,48
13,259,26,48
10,262,26,50
10,260,25,49
26,263,25,49
36,256,25,48
63,266,25,48
74,270,25,48
72,272,26,46
71,277,26,47
70,282,25,48
68,289,24,47
66,291,24,47
64,298,24,47
63,301,24,47
61,303,25,47
57,306,25,48
53,312,25,48
50,317,29,44
45,316,26,49
55,323,27,48
63,326,26,51
74,324,26,51
86,329,27,47
92,336,27,47
90,326,27,52
95,334,27,53
101,344,27,52
103,348,27,52
99,349,27,53
93,352,28,54
94,358,26,50
81,353,29,56
70,353,29,56
63,359,29,56
50,379,28,54
22,358,28,54
29,359,28,54
30,373,27,53
