344	117	44	31
340	117	45	31
337	117	46	32
333	118	44	31
328	119	46	32
325	120	47	32
321	121	46	31
317	123	47	30
314	124	44	30
309	123	47	33
307	125	47	31
302	126	49	32
297	126	50	33
293	127	52	33
289	129	51	32
285	128	51	33
282	130	50	32
278	131	47	33
272	132	51	33
269	133	52	34
264	133	52	35
261	134	50	33
254	135	53	35
251	136	54	35
247	137	53	34
241	138	52	36
239	139	53	36
233	140	52	36
230	141	53	36
223	142	53	36
218	144	55	37
214	144	55	37
207	146	57	37
205	147	55	38
198	149	57	37
195	150	57	37
190	152	59	37
186	152	58	40
182	154	60	38
179	154	58	39
175	157	58	36
172	158	59	38
167	159	61	39
164	160	62	41
160	162	63	41
157	163	63	41
152	165	63	41
150	168	61	40
145	169	63	41
142	171	64	41
139	172	64	41
135	174	66	41
132	175	65	42
128	176	67	44
125	179	66	43
121	181	67	43
118	182	68	44
114	185	69	44
112	187	69	42
110	188	70	44
108	190	71	46
104	192	72	44
103	193	74	44
100	196	75	43
98	199	70	45
99	203	68	42
96	205	69	42
96	208	74	44
94	210	73	45
95	212	72	45
95	215	72	43
94	218	73	45
95	222	72	44
95	228	70	44
99	231	73	45
103	232	73	44
115	235	77	45
134	238	77	44
156	240	78	45
170	243	79	45
176	245	82	49
180	250	83	49
176	252	86	51
183	255	88	53
186	259	91	51
190	263	89	51
194	264	93	53
200	264	91	55
211	277	94	54
215	278	97	56
223	281	98	58
229	290	97	59
239	293	100	59
253	304	101	58
261	307	105	60
274	312	108	63
287	320	106	64
298	321	103	69
289	322	95	73
300	335	91	74
323	348	94	73
