397	276	120	107
394	265	123	107
389	251	126	103
387	239	129	106
386	228	126	105
387	218	123	107
388	210	119	105
389	207	118	106
386	206	120	108
381	204	131	117
373	192	141	132
391	206	143	132
421	236	148	121
428	246	156	126
439	233	152	135
442	234	148	142
444	231	142	134
442	235	142	132
440	245	145	132
433	246	142	136
417	240	146	135
432	257	146	135
437	262	141	131
433	275	147	135
436	313	149	145
430	319	153	144
425	318	156	146
416	326	160	139
391	332	164	131
388	311	165	136
381	297	167	138
379	286	162	134
372	268	161	134
386	217	158	139
396	188	156	137
445	146	139	139
445	132	140	140
440	117	142	139
430	101	148	138
433	85	146	137
408	74	158	135
436	71	140	125
448	57	138	123
447	39	135	120
436	37	134	120
450	33	132	118
448	23	130	116
462	25	129	115
503	27	127	114
537	13	126	113
572	74	127	113
573	79	128	114
554	20	130	116
534	23	130	116
557	55	132	118
549	59	130	116
562	56	131	117
548	95	130	116
513	40	130	115
486	46	131	117
499	44	132	118
491	43	130	116
565	130	129	115
542	99	128	114
560	123	129	115
528	102	131	116
565	177	131	117
573	162	130	116
580	171	130	115
586	160	131	117
582	162	130	116
567	148	131	116
576	141	133	118
593	145	133	118
565	140	134	119
583	146	135	120
567	137	136	122
585	133	139	124
583	137	138	123
582	126	139	124
586	126	138	123
597	139	137	122
601	145	134	120
612	159	134	119
611	153	135	120
606	132	135	120
607	129	137	122
610	132	138	123
603	133	140	125
610	135	143	127
594	136	146	130
600	154	148	132
592	145	151	134
581	137	150	134
550	133	149	133
461	57	149	133
458	70	162	128
467	67	164	128
486	67	157	127
499	67	149	123
505	61	142	127
494	63	148	116
502	66	142	116
495	59	135	121
503	68	138	115
516	71	130	116
507	77	134	112
501	86	133	110
504	95	134	111
505	98	135	111
503	103	135	111
503	109	139	118
500	115	143	122
498	119	144	126
516	134	152	130
509	135	159	132
494	132	159	132
485	112	149	128
483	103	146	126
500	114	148	132
495	112	154	132
491	98	149	134
491	90	139	124
502	94	142	131
502	89	141	131
506	88	142	132
511	88	143	132
511	86	144	131
519	85	144	130
524	85	144	130
523	82	146	132
522	79	146	133
520	78	147	132
528	79	144	131
534	82	144	130
538	81	143	130
544	84	142	129
550	81	144	130
558	84	144	129
565	83	145	131
571	83	145	132
572	81	146	131
579	79	147	133
579	70	147	133
573	67	148	133
559	64	151	130
552	62	153	129
541	62	152	129
528	61	153	130
521	60	150	130
508	60	149	130
502	63	143	130
494	68	141	129
496	72	140	129
490	76	138	128
489	78	135	126
486	82	133	127
487	88	130	126
489	90	128	124
492	94	127	125
488	104	123	120
501	109	121	118
499	115	121	120
506	116	121	120
490	125	124	126
490	134	123	124
485	143	124	123
475	155	128	122
477	164	130	122
474	169	135	124
473	172	136	128
477	174	135	127
478	178	134	126
472	181	135	129
476	181	135	130
454	194	140	125
478	186	135	128
480	190	133	124
485	215	127	118
481	284	129	118
483	290	128	118
488	291	126	117
492	290	125	116
505	296	120	113
516	304	116	110
524	309	112	109
538	319	110	106
544	320	108	104
551	324	107	100
544	316	116	104
557	326	103	95
558	326	102	94
559	325	103	90
553	311	113	101
560	321	98	85
560	321	102	85
549	309	114	101
561	317	108	87
560	320	116	103
548	303	116	103
548	307	111	91
546	305	113	93
543	306	114	95
547	306	112	92
543	304	113	93
544	302	112	91
541	301	111	91
535	302	111	95
538	300	110	90
539	290	114	102
540	300	111	94
546	296	109	90
546	292	109	92
554	293	108	90
555	290	110	93
559	290	110	94
565	299	111	96
565	293	107	95
564	296	110	99
570	299	111	98
572	298	113	99
573	298	111	99
573	296	109	98
574	298	109	97
578	305	113	101
575	302	110	99
582	306	111	100
583	303	111	97
580	302	116	101
587	302	113	101
584	299	116	101
581	295	117	103
576	294	122	109
574	294	125	112
576	296	126	113
576	291	127	115
572	292	127	117
578	290	127	115
577	294	126	115
575	297	125	117
579	288	125	115
571	294	127	120
571	294	127	120
565	299	129	123
575	302	127	119
571	298	129	123
578	293	131	124
578	293	130	126
582	287	127	126
584	304	131	123
586	296	131	125
587	291	131	125
588	300	131	124
591	296	133	126
593	299	135	125
581	303	138	127
577	307	134	124
566	299	134	125
567	295	132	123
567	291	130	122
563	282	131	124
564	285	129	119
566	290	127	116
566	290	124	117
563	289	126	115
563	287	124	112
564	280	125	113
562	258	129	123
557	266	132	118
554	277	134	122
545	283	132	117
541	277	140	120
530	279	142	124
523	277	143	124
498	271	144	124
486	273	137	122
499	277	140	125
499	276	141	125
490	279	140	128
492	278	141	127
493	283	141	126
495	279	140	127
493	284	139	128
494	285	139	128
493	284	138	127
492	290	137	127
490	295	135	127
497	297	136	126
486	294	136	127
484	297	136	127
481	296	136	129
480	294	138	130
476	294	135	126
478	293	136	124
473	300	131	121
472	296	131	122
473	291	132	121
