868	178	87	193
861	182	87	187
855	184	84	184
849	185	86	185
840	189	87	182
831	189	88	184
822	188	89	189
811	191	88	186
803	190	88	188
794	192	86	186
786	189	88	189
778	193	91	189
772	194	91	187
761	192	91	190
752	190	90	192
744	192	90	193
738	188	93	194
727	188	93	193
719	191	92	187
709	195	94	185
702	198	93	184
692	198	92	188
690	197	91	186
686	195	90	186
682	189	92	192
677	186	95	197
669	186	92	204
665	183	94	208
661	182	95	202
658	183	95	198
656	189	89	201
653	195	91	196
650	194	89	191
647	195	89	193
640	194	88	189
640	191	90	193
640	191	90	190
680	205	90	200
666	193	87	194
667	194	87	193
699	207	87	193
703	205	86	192
704	203	86	191
709	203	85	190
713	201	87	165
706	193	90	178
705	186	91	184
708	184	92	188
708	184	91	188
714	185	89	188
717	185	87	188
722	185	87	189
726	182	86	190
731	186	86	189
735	180	88	190
737	184	86	189
739	182	86	191
739	181	86	191
744	180	87	191
744	179	85	190
746	175	84	190
748	173	85	193
748	179	83	187
746	174	84	188
744	176	82	185
743	174	82	185
742	174	82	185
742	169	82	191
744	173	81	186
741	171	81	186
741	169	82	189
740	170	81	188
740	170	83	188
739	169	83	189
738	172	82	187
736	170	83	190
738	169	85	192
734	166	86	193
732	166	86	193
729	166	86	193
730	166	88	193
730	167	89	191
728	169	90	192
727	168	88	192
728	171	92	186
720	168	91	181
725	172	93	178
725	170	96	176
733	157	89	199
742	164	95	178
754	173	92	175
762	174	92	174
760	176	86	192
775	171	87	193
795	165	87	194
782	172	88	197
719	215	88	195
744	195	88	196
765	182	87	194
772	176	88	196
752	180	87	194
745	178	87	184
745	179	87	184
747	176	89	190
747	176	87	188
746	180	88	182
748	179	91	185
748	182	92	187
747	176	93	189
745	179	90	189
752	175	94	193
746	172	95	196
746	173	95	197
745	170	98	201
740	170	99	206
738	168	98	210
739	171	98	201
737	168	99	206
728	172	95	204
727	172	94	206
723	176	93	204
714	178	92	202
713	180	94	199
716	178	94	198
716	180	93	194
717	183	94	193
723	185	91	191
726	188	92	188
697	189	93	207
692	187	93	208
681	191	92	206
681	191	92	205
688	186	92	206
724	184	93	208
733	198	92	206
712	223	92	204
699	208	92	205
779	234	93	207
683	191	93	206
683	213	93	207
694	202	92	189
694	197	88	191
693	199	89	191
688	200	91	191
681	194	94	198
675	194	97	205
655	203	102	207
645	203	102	206
628	212	105	204
613	216	107	207
592	222	111	210
564	226	110	207
550	231	112	202
530	231	114	203
509	232	114	208
495	237	111	199
479	238	107	196
469	238	103	194
458	240	98	190
454	241	94	187
452	239	90	186
443	239	90	184
438	239	90	184
431	244	90	180
422	247	89	183
411	255	90	184
397	263	93	184
390	261	94	186
382	262	95	186
375	259	91	189
380	250	87	195
383	245	89	190
396	242	94	190
415	245	87	194
429	249	86	192
440	255	87	196
454	260	82	202
464	268	84	202
474	277	87	195
479	281	88	192
488	282	88	186
503	285	85	186
512	276	84	188
518	273	83	191
518	273	84	191
519	267	86	187
505	264	90	190
495	269	89	183
490	269	89	182
485	270	88	182
483	270	89	182
481	272	87	180
479	280	84	182
473	282	86	185
455	288	90	182
451	293	92	184
442	288	85	190
426	293	95	184
301	291	84	187
368	293	83	186
388	288	84	187
368	289	83	186
352	278	84	187
344	280	83	186
317	278	84	186
302	277	84	188
287	271	85	188
280	281	84	187
261	269	85	190
318	271	85	189
231	277	85	189
314	264	84	187
350	258	85	189
311	279	85	189
319	252	85	189
348	257	84	187
340	278	83	184
338	246	84	186
350	260	84	187
353	220	84	187
361	265	85	190
386	286	86	191
410	240	86	191
364	243	85	188
377	263	85	190
367	260	84	187
372	249	84	187
416	262	84	186
445	263	82	183
522	249	82	182
543	243	82	183
552	248	81	180
561	245	81	181
537	260	80	178
581	248	87	177
592	244	89	182
604	245	90	184
623	242	90	184
642	233	89	189
657	230	88	188
671	229	88	184
685	228	85	183
693	225	85	182
702	225	78	174
707	224	77	172
667	263	78	173
674	263	78	175
674	251	78	174
686	250	78	173
691	252	79	175
696	246	78	175
704	242	79	176
713	222	80	178
737	166	81	179
736	165	80	178
760	90	80	179
772	41	82	183
788	60	81	180
788	82	80	179
756	97	80	179
795	111	81	179
761	145	80	179
701	199	80	178
638	225	80	179
659	222	80	179
658	240	80	178
708	153	80	179
745	139	81	181
741	215	86	190
665	221	88	186
659	228	89	180
658	224	92	185
655	228	91	186
654	226	90	190
644	224	92	192
635	222	89	196
626	235	82	182
610	233	83	185
597	220	83	185
590	210	83	185
586	193	84	188
575	194	84	188
564	221	84	187
586	226	85	189
670	222	86	191
656	227	87	194
642	211	87	193
636	228	86	192
644	216	86	191
661	218	87	193
633	227	85	190
609	230	86	191
618	219	87	202
615	223	88	203
612	218	86	212
612	230	85	207
610	233	85	207
615	233	86	202
611	234	85	210
612	234	83	208
610	229	82	210
611	229	82	213
614	232	82	206
616	229	78	208
592	222	82	208
609	231	79	205
569	220	87	210
557	233	85	189
