392	202	110	316
392	201	109	315
392	202	109	314
392	200	110	316
393	203	108	312
393	202	109	314
393	202	109	315
392	201	110	313
394	201	109	315
393	199	109	317
393	201	109	314
394	199	110	316
394	201	110	314
394	202	109	312
394	200	109	316
395	202	109	313
394	200	111	314
395	200	110	314
396	201	109	313
395	200	110	316
396	200	110	313
397	200	109	311
399	200	109	309
399	198	110	311
401	197	110	312
404	197	109	310
405	194	110	314
406	196	111	311
410	198	108	306
409	197	111	309
411	196	110	304
410	198	112	304
407	192	116	313
408	193	118	311
407	192	121	309
408	191	124	308
407	190	128	308
407	187	131	307
411	186	128	303
412	192	127	299
417	192	125	298
427	190	121	299
428	192	121	307
432	190	119	311
442	186	117	310
459	187	115	313
476	196	117	313
483	203	118	308
487	209	121	301
484	211	120	304
486	212	122	302
486	214	122	304
486	217	121	306
484	209	117	304
487	212	116	296
489	214	116	296
492	226	117	292
487	219	116	290
489	224	116	292
487	222	115	289
487	220	117	292
488	219	115	292
486	217	117	296
486	210	116	298
486	209	117	302
486	215	120	304
482	211	118	309
484	206	116	308
486	203	117	304
484	193	117	304
482	191	114	303
488	198	115	303
486	191	114	309
484	193	114	314
488	191	112	308
484	190	111	310
486	180	110	310
485	187	111	309
487	194	110	306
485	196	111	305
483	207	111	304
480	215	110	296
462	196	115	299
441	195	118	296
439	197	121	304
433	198	122	296
432	200	121	301
431	203	124	298
431	209	125	294
429	211	124	292
428	210	125	295
435	209	123	301
441	216	124	307
445	214	122	310
447	211	123	309
449	212	123	310
452	206	124	310
450	203	123	310
452	202	125	312
454	203	124	317
454	199	124	315
456	195	123	317
458	196	123	314
457	197	125	322
462	193	122	315
461	197	125	323
465	196	123	321
464	194	123	318
467	198	122	317
466	194	123	319
467	190	123	319
469	186	124	324
468	179	126	326
475	180	122	330
481	177	121	323
473	169	127	340
481	171	122	334
485	170	119	333
491	176	117	332
504	180	113	325
516	195	113	321
525	198	119	327
528	202	121	322
525	193	119	326
524	196	123	326
525	195	125	322
517	202	121	319
516	198	124	320
512	200	119	322
491	196	124	326
497	197	126	324
503	197	116	320
502	203	116	323
504	197	119	327
502	198	119	329
489	203	115	329
487	196	115	335
488	192	114	336
478	201	113	328
472	197	111	325
475	202	112	325
475	210	112	321
475	209	114	319
488	199	112	327
491	201	113	327
490	205	114	323
480	210	113	322
491	202	112	323
494	205	114	321
491	193	113	330
498	190	113	333
492	190	113	337
494	188	112	339
504	186	114	345
510	181	113	351
504	189	114	347
513	173	114	356
512	176	115	352
512	186	113	346
510	188	111	340
504	192	114	343
507	197	115	341
502	207	117	337
505	207	120	339
502	207	120	336
498	209	119	331
490	215	122	327
496	216	122	326
506	219	122	326
493	197	122	339
504	204	121	335
494	210	123	332
486	201	123	337
508	196	120	342
487	201	123	337
487	197	124	340
500	199	122	342
492	195	123	341
490	176	125	357
498	188	125	355
486	170	127	367
491	174	125	362
499	170	128	369
490	170	130	367
496	170	128	367
492	162	129	375
492	158	133	380
497	145	132	389
504	150	133	386
487	149	133	385
501	166	133	372
507	172	136	369
510	159	135	379
514	168	134	371
521	186	134	357
525	180	132	360
527	167	131	367
522	174	130	363
524	159	128	372
521	170	132	368
531	175	129	360
533	179	127	353
537	166	125	357
537	178	126	349
538	178	125	346
535	163	124	352
541	176	124	344
549	186	121	334
545	172	119	343
554	187	118	334
547	186	117	334
547	180	116	340
550	189	116	335
558	187	117	335
565	192	117	331
571	207	117	329
571	205	116	328
575	199	115	327
571	205	116	327
580	214	116	324
578	183	116	342
576	196	119	339
580	185	118	338
590	194	119	334
589	171	119	340
585	161	122	346
589	151	122	349
592	169	125	349
589	143	127	359
588	136	126	361
592	135	126	357
601	145	129	355
599	146	125	348
603	136	128	347
597	131	128	352
597	133	130	352
591	117	131	354
589	111	129	355
591	98	133	355
581	113	125	354
586	135	125	351
575	117	121	351
575	114	123	360
571	127	123	353
577	146	125	348
575	112	127	360
570	103	126	357
574	98	130	359
569	91	129	364
569	75	128	364
560	79	124	357
565	89	122	351
573	94	123	349
573	85	128	357
582	107	131	351
585	101	130	348
584	88	132	350
590	96	130	342
591	93	131	341
591	97	131	347
597	110	129	341
594	106	126	341
600	122	126	336
596	129	121	339
592	135	121	342
593	127	121	340
597	137	120	342
596	150	120	338
595	140	118	333
594	136	118	334
590	150	117	339
593	148	118	336
594	164	116	332
593	172	114	326
591	158	116	334
590	153	117	337
586	146	119	343
583	142	121	350
596	159	121	342
590	150	119	342
589	151	121	347
589	154	120	346
586	148	119	347
591	157	121	343
591	141	121	350
589	134	121	353
589	154	121	347
587	136	121	359
594	142	123	358
586	142	122	358
591	157	123	353
591	157	123	354
595	159	124	352
597	170	124	345
589	159	125	353
589	170	125	349
588	184	124	340
589	180	123	344
589	189	122	339
589	201	121	331
595	199	121	334
591	207	122	331
592	202	119	332
599	213	120	325
597	207	121	331
598	216	123	327
600	194	120	336
596	200	120	333
597	199	119	335
600	210	119	329
590	210	120	332
592	213	121	330
594	211	119	335
593	206	120	338
596	215	119	329
595	213	117	326
588	217	119	328
592	223	117	323
597	229	117	319
598	226	116	317
598	220	116	320
599	221	117	318
593	229	115	314
596	230	114	314
596	232	114	315
594	223	114	317
598	222	115	320
593	217	114	318
595	206	113	322
602	215	111	317
601	216	113	315
596	218	113	313
598	201	113	321
606	214	113	319
600	212	115	323
594	227	114	314
598	210	113	321
599	218	114	317
602	203	111	324
600	214	112	319
599	202	111	322
602	197	113	328
596	204	113	323
600	197	112	325
601	211	114	323
599	206	114	326
593	222	116	322
598	214	116	327
601	214	116	323
598	215	115	321
594	203	116	328
594	208	115	323
598	215	113	321
598	208	112	322
594	214	112	321
601	207	113	328
596	204	114	330
599	210	114	327
594	206	115	328
596	199	112	328
602	212	111	323
596	200	112	325
599	210	111	319
598	205	112	321
601	201	110	320
599	187	109	325
598	191	109	322
598	203	109	318
597	198	107	318
600	193	108	318
598	210	107	311
600	200	105	315
600	209	106	310
598	210	104	309
598	197	103	311
603	209	103	309
596	206	102	306
597	200	102	306
595	201	103	307
601	197	103	309
593	197	104	313
595	206	104	311
597	203	105	312
596	201	104	309
593	215	103	304
595	199	103	304
593	190	104	306
595	197	103	300
604	211	105	299
602	203	106	298
609	197	112	305
608	201	112	304
613	212	111	303
612	197	111	308
608	193	111	313
614	209	109	308
616	211	111	311
611	200	110	312
611	194	109	315
616	188	109	317
