282	351	38	54
280	349	39	53
276	348	39	50
271	347	38	49
271	347	37	49
271	345	37	49
276	344	39	48
283	342	39	49
289	338	39	49
292	334	37	50
293	329	37	52
295	325	38	52
296	323	39	50
302	320	40	49
308	317	40	49
313	315	40	48
317	311	39	47
320	307	39	48
324	300	39	50
327	297	41	48
333	295	40	48
338	293	40	47
343	293	41	48
352	295	39	49
358	297	40	48
362	296	40	49
366	294	39	48
371	292	38	50
377	285	36	54
378	281	37	53
380	279	37	51
380	278	36	50
379	276	37	50
378	274	36	49
379	271	35	51
379	269	36	52
380	265	38	50
383	261	38	52
385	256	38	53
388	249	36	52
390	245	37	52
391	242	38	51
393	239	39	51
396	241	41	49
406	243	40	49
411	244	41	51
416	245	40	50
420	246	40	49
423	246	39	48
428	246	36	49
431	249	38	47
434	250	37	48
435	252	37	48
434	253	36	47
430	256	37	46
426	257	38	46
423	258	38	45
419	259	38	46
416	262	38	48
408	266	37	47
403	268	38	49
400	270	39	48
397	273	37	50
394	275	37	49
385	280	38	48
378	283	39	50
372	288	38	50
369	293	37	51
368	295	36	50
366	298	36	48
365	295	35	50
364	290	35	50
364	285	34	51
364	283	35	48
353	287	40	47
341	295	42	47
335	301	34	49
328	309	41	50
322	316	39	47
313	320	40	46
308	322	40	47
300	324	39	48
289	336	34	49
277	352	34	49
265	364	38	50
265	371	35	50
265	372	33	49
266	373	33	48
268	370	34	49
266	368	35	47
261	369	32	45
258	372	33	46
253	377	34	48
250	386	34	48
251	387	34	45
252	389	32	43
253	389	34	42
248	389	35	41
241	389	35	42
229	391	30	43
218	396	35	44
206	405	30	43
197	409	32	45
193	412	35	43
185	412	31	43
175	411	31	42
163	413	31	42
155	416	31	42
154	417	29	41
154	418	32	41
151	421	30	42
143	427	32	43
132	433	34	44
126	434	33	44
124	432	32	43
118	429	34	45
108	430	34	45
97	433	35	45
88	435	37	45
81	439	35	44
81	438	35	45
81	439	36	44
83	436	35	46
86	432	35	46
88	429	35	46
91	426	35	45
90	427	32	46
94	426	35	46
94	429	35	46
95	431	34	46
96	434	33	45
96	433	32	43
97	432	32	43
98	430	31	44
97	428	31	43
94	426	34	41
91	423	34	42
91	417	32	43
94	413	33	42
100	406	33	42
102	402	31	41
101	398	30	42
99	395	30	42
98	394	30	41
99	391	30	40
100	389	32	41
104	386	30	41
108	385	33	42
113	383	32	42
120	382	31	40
122	381	29	40
125	381	30	41
126	381	31	42
128	381	29	42
128	381	29	41
128	380	30	43
125	378	31	41
125	377	28	39
125	374	28	39
129	372	29	40
134	371	29	40
141	367	29	40
148	369	30	42
156	367	30	41
166	364	28	38
171	367	29	39
173	368	27	38
177	367	27	37
180	368	28	40
199	371	29	40
218	375	29	41
236	385	28	41
248	389	31	42
263	394	30	39
275	398	27	36
278	400	27	36
283	399	27	36
288	400	27	36
295	400	26	35
307	402	27	35
314	400	27	35
320	399	27	34
325	397	26	34
328	394	26	35
335	389	25	34
337	384	26	34
340	381	26	34
340	379	27	34
342	377	27	34
348	372	26	34
353	371	27	35
358	370	27	35
363	367	27	36
367	367	27	36
377	366	27	34
381	366	28	35
392	364	27	36
400	363	28	36
411	361	29	36
419	363	27	35
430	364	26	34
433	364	27	34
435	365	27	34
439	364	27	34
444	365	27	34
450	365	26	32
451	365	27	32
452	364	27	33
452	364	28	33
453	365	28	33
452	367	27	33
453	366	27	32
453	367	27	32
454	366	28	32
456	366	28	32
456	369	28	32
453	369	28	31
450	370	29	32
447	371	29	32
444	371	30	32
437	369	29	32
434	367	30	32
433	365	29	32
431	364	28	31
431	362	28	31
431	362	28	31
433	361	28	30
434	360	29	32
436	360	30	31
437	359	30	31
439	359	29	30
439	359	28	30
440	359	27	30
440	360	28	31
442	360	28	31
442	361	28	31
442	362	28	31
442	361	28	31
440	361	29	31
439	361	29	31
437	359	28	32
435	360	29	32
434	361	30	31
432	361	30	32
433	361	29	32
434	363	29	31
434	364	29	31
435	364	29	31
435	364	28	31
432	363	29	32
429	363	30	32
430	364	28	31
431	363	29	33
434	365	29	33
436	364	28	32
437	364	29	31
438	364	29	31
438	363	28	32
438	362	28	32
439	360	28	33
440	360	29	32
443	360	28	31
443	359	30	33
444	359	29	34
448	358	29	32
449	358	28	31
449	359	28	32
450	359	28	31
450	358	28	31
450	357	28	32
451	354	28	34
451	354	28	34
452	353	28	34
451	355	28	33
451	355	28	33
452	356	29	34
454	355	28	33
453	355	29	34
455	355	28	33
456	355	28	34
457	353	29	34
458	352	27	34
460	352	26	33
460	351	26	33
460	350	26	33
462	350	26	34
461	349	27	34
462	350	27	33
463	350	26	33
463	349	26	33
464	350	26	33
466	351	26	32
465	350	25	33
465	351	26	33
464	351	26	33
464	351	26	33
466	350	26	33
467	348	26	33
468	349	26	32
469	348	24	32
468	348	25	32
469	348	25	33
468	346	24	33
468	345	24	32
467	346	24	32
467	345	25	32
467	344	24	32
467	343	25	32
467	342	26	32
468	343	27	33
469	341	27	32
471	341	25	32
471	340	24	31
471	340	24	32
470	339	25	32
470	339	25	32
470	339	24	32
469	338	24	32
